X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
EPI_Hs_3P_AOS_FL_0048690	-0.0443673379704227	0.0671192535866574	-0.666313260318852	0.506849010078022	0.761652488884858	-6.23635821161471	CHST5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048691	0.258589591410259	-0.166769696798936	2.06030344713022	0.042143376429405	0.19652682213536	-4.40884419627702	CHST6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048692	0.0340410447081124	-0.0249337549213204	1.29446321497499	0.19868820410935	0.48061065588613	-5.63599814747915	CHST9	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048693	-0.0110504079731146	0.203890278774598	-0.149997635908236	0.88108905798469	0.956323955170755	-6.44365163062375	CHSY3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048695	0.146125576214384	0.077601381032258	1.25913589931902	0.21111065340861	0.497060235432162	-5.67970043028396	CIAO1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048696	-0.0540951297325784	-0.230105170692508	-0.800703088631785	0.42533022157004	0.702701676308754	-6.13971927375076	CIDEB	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048697	-0.161696971781124	-0.163732709727656	-2.80812198117506	0.00606444664301163	0.0539606378649613	-2.72531876554575	CITED2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048699	0.188379600143103	-0.119404026214823	1.78414241103457	0.0776392193567675	0.282236652104395	-4.91189624738596	CLC	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048700	-0.060727709714958	0.137458866008151	-1.56033866143197	0.122052953335774	0.367447815577101	-5.26996667965012	CLCA1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048702	0.073479700476285	-0.239301051798185	1.08532163293964	0.280565149478556	0.574337754132034	-5.87764015322577	CLCC1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048703	0.0191097292732913	0.0473661827051104	0.417490278764864	0.677275417553067	0.860357383649425	-6.36888258876026	CLCN2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048704	-0.013051190572286	0.113107985704012	-0.23321270617552	0.81610521957294	0.927708419107486	-6.42793436316579	CLCN3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048705	-0.163511362448516	-0.00862810684050178	-3.49173558428874	0.000734061657838111	0.0119283727946093	-0.812057426165394	CLCN6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048706	-0.195442033147286	-0.189163660392762	-1.79575794428708	0.0757580239794648	0.278422494303648	-4.89208732591107	CLDN1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048707	-0.299694825076495	-0.0760430567533241	-1.8326851128883	0.070026957193635	0.265298190083384	-4.82831770861074	CLDN10	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048708	-0.0710875835480851	0.328394816302578	-2.42300587284394	0.0173154716228549	0.110450705868326	-3.64910037176946	CLDN11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048709	0.04935687325123	0.177408444877847	1.30873851042197	0.193825475068123	0.474150170216164	-5.61800793394481	CLDN14	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048710	-0.0256348713632014	0.142822626313562	-0.613658054499517	0.54092901030746	0.784717132838219	-6.26944216361321	CLDN15	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048711	-0.120078752808753	-0.0147620490367094	-1.5090174338318	0.134660794450794	0.386844041386326	-5.34568655473012	CLDN7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048712	0.0267742577232029	-0.220192288841195	0.15093466127618	0.880351894273829	0.956126442817579	-6.44351262479132	CLDND2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048713	-0.0622864694641885	-0.169850439102266	-0.792808398984708	0.429893365617562	0.705525889341489	-6.14587962143677	CLEC11A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048714	0.0309785140534136	0.0756344519223031	0.263025817294414	0.79310848128483	0.917798078912295	-6.42064440899884	CLEC2B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048715	0.198743128903454	0.107876260243034	3.36305351035722	0.00111792363273011	0.0163039412036498	-1.19733898765771	CLEC4A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048716	0.0208326772333149	-0.00752658422626892	0.623517609045564	0.534460128477479	0.780941519121272	-6.26345260211297	CLEC4C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048717	0.249459078890941	-0.092418728716788	2.79290437672765	0.00633372118089914	0.0556726135470659	-2.76402005009895	CLEC4D	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048718	0.24844282407222	-0.116096967406752	2.97381855089581	0.00373997568057568	0.038501907463296	-2.29258885399642	CLEC7A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048719	0.287162344737999	-0.232915122282807	1.90362066263237	0.0600302806073717	0.241912602007822	-4.70244292296848	CLECL1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048720	-0.0791677315972897	0.145582244498902	-2.08461785545745	0.0398258317768625	0.189764632906138	-4.36138261446505	CLGN	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048721	-0.0306840299221572	0.0589944476947046	-0.637372543380904	0.525437385766655	0.77508527030663	-6.25487594754701	CLIC2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048722	0.297788006505494	-0.154894915249451	1.97797134731612	0.0508709587735957	0.219562861503009	-4.5657769551682	CLIC5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048723	0.0794087632440566	-0.124107696317031	0.902842845341733	0.368925668358902	0.655045183243015	-6.05460081140965	CLIC6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048724	-0.0624322172066983	-0.0420300075474622	-1.35784998112757	0.177773956233438	0.451642471491508	-5.55466616068814	CLINT1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048725	-0.131513153875869	-0.176477848475951	-1.92981548425151	0.0566561238401111	0.234544208128206	-4.6548437779056	CLN8	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048726	0.113513511408145	-0.163255811973176	0.774558802845923	0.440551583685085	0.713182813740249	-6.15988955756432	CLPB	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048728	0.0697046830576484	0.0147288299121864	1.42974909174336	0.156116675132862	0.419905666335809	-5.45789784908889	CLRN3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048730	0.15691939107296	0.123708408422592	1.08152096148067	0.282242534191876	0.576233057143591	-5.88164943462674	CLU	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048731	0.122369058771211	0.0408656075005203	0.975958388144831	0.33159937281715	0.621837696503922	-5.98751475178808	CLUAP1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048732	-0.114598439100125	0.00324784398323508	-2.38894451185243	0.018901921076414	0.116441656679292	-3.72509873496934	CLUL1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048734	-0.0180766921346148	-0.0113578795164181	-0.62111393232025	0.536033523952796	0.781894226240245	-6.26492153329358	CLVS2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048735	-0.132124143853973	0.112644336449301	-2.37490217867407	0.0195927049853762	0.119276338206518	-3.75615400517098	CMA1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048736	-0.234323658633878	-0.01741827701584	-3.03107313986772	0.00315099117589753	0.0341469953215813	-2.13830976796172	CMBL	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048737	0.00461683537286053	0.0920456739598798	0.0640117212591816	0.949097328632465	0.983027111126413	-6.45272392883736	CMIP	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048738	0.360673311502869	-0.0754951104501676	4.4580686815851	2.29321604247034e-05	0.000820971343204381	2.41015925586782	CMPK2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048739	0.0439491362108336	0.00740070552624583	0.389516524084701	0.697778458932658	0.871187686431714	-6.37999414118854	CMTM1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048740	-0.0471137880970724	0.101319132804717	-0.882202376744109	0.379926167452346	0.664410415983197	-6.07261109671039	CMTM6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048741	-0.341926699047522	-0.104436320256388	-3.43658722549066	0.000880180197500961	0.0136659283130177	-0.978539606671093	CMYA5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048742	-0.451459073199378	-0.144646379578275	-3.345270088129	0.00118386695953132	0.0169533038872854	-1.24970107630836	CNFN	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048743	0.041394281778664	-0.0368931891624465	1.61590543941163	0.109478743877154	0.344316763125491	-5.18527883201477	CNGA3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048744	-0.0373592396738031	0.186490810644757	-0.989818904808286	0.324813171586829	0.615886101585766	-5.97422036896707	CNGB3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048745	-0.140311971134298	-0.0303016086618684	-1.68474373837972	0.0953679232984939	0.319313863925699	-5.07648899071854	CNNM2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048746	-0.055483263024223	0.163394053229911	-1.63645915662803	0.105099937050096	0.336166524399897	-5.15324427356271	CNO	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048747	-0.144661026441814	-0.247372994550295	-0.972954194708763	0.333082440144295	0.623329781054947	-5.99037203002216	CNOT1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048748	0.00958883809286346	0.181183190146549	0.15653657783469	0.875947050923016	0.953809928928764	-6.44266354354558	CNOT7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048750	0.0575955053688503	-0.0183042745236444	0.560733685271711	0.57631821580853	0.805409781190594	-6.2999738626519	CNTF	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048751	-0.0333828966894867	0.136892623853682	-0.253751177793289	0.800244056235852	0.920644177485661	-6.4230059935308	CNTLN	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048752	-0.0406610150026109	-0.0125521595845762	-0.737776554881169	0.462494888764594	0.728118289229578	-6.18714776788565	CNTN1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048753	-0.228308259043688	-0.00322640192999193	-1.91842208506039	0.0581034796683047	0.237631500003688	-4.67562070185238	CNTN4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048755	-0.240049982070537	-0.022037278997572	-2.16804183370679	0.0326902045407722	0.167502526771005	-4.19470403171283	CNTNAP3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048756	-0.242981953650118	-0.0273180710635333	-1.08887004381133	0.279005318277108	0.572767074534336	-5.8738846066338	COCH	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048757	-0.0222286697864635	-0.0820580031646433	-0.458739987498587	0.647483774376606	0.844889702478664	-6.35109788129345	COG1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048758	0.371638957770894	0.12909240770511	4.904765425539	3.92824898449216e-06	0.00021810994383733	4.07134446850937	COG5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048759	-0.0285287722963434	0.211457911335935	-0.721583299133319	0.472348440469632	0.736577253818342	-6.19873273164985	COG6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048760	1.0480166155883	-0.954032541930686	3.43287795909925	0.000890932598053579	0.0137927209497032	-0.989664064337346	COL10A1	Upregulated	COL10A1
EPI_Hs_3P_AOS_FL_0048761	1.47581820041929	-0.819018020067927	5.34671657770302	6.2988824508794e-07	5.42714532362897e-05	5.80360276586179	COL11A1	Upregulated	COL11A1
EPI_Hs_3P_AOS_FL_0048762	-0.0409412655238364	-0.0632875784969361	-0.363591161638593	0.716982823341149	0.882462364679459	-6.38960646788188	COL11A2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048763	0.21546292223653	-0.0482117038584229	2.9086816446022	0.0045327815942589	0.0440144910820152	-2.46515749835709	COL16A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048764	-0.155171305101624	-0.344079053985952	-1.19828540338154	0.233829613734254	0.524260570029872	-5.7522349553723	COL17A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048765	-0.0653131642026734	-0.00318921653381893	-1.79847966346326	0.0753227355790953	0.277573777091748	-4.88742843222956	COL19A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048766	-0.0493207563510679	0.0488735165878714	-1.84943644776622	0.0675489275023227	0.259795154462703	-4.79899217564543	COL22A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048767	-0.0146316177115113	0.0836908359915019	-0.414383466210546	0.679540908333299	0.86182672127886	-6.37015454407991	COL24A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048768	0.0114892755412542	0.0514851061369523	0.136622604775554	0.891622383005215	0.96072217260752	-6.44554146743337	COL27A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048769	0.0254640302772169	0.0864765908259336	0.830592358828747	0.408316454462214	0.689818206759364	-6.1158511536333	COL2A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048770	0.158303255889781	-0.0620420295900104	1.1543503318752	0.251293771870454	0.543867317110961	-5.80244131071695	COL3A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048771	-0.072730981804754	0.027346047482021	-1.25296372474757	0.213338373250526	0.499361011325687	-5.68721601426454	COL4A3BP	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048772	0.0275901378698814	-0.1523339747809	0.567103457803929	0.572000726125026	0.802288086433395	-6.29644379771636	COL4A5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048774	-0.138198748678071	-0.0984406628577871	-0.715007182579784	0.476383292588147	0.740004480938641	-6.20336484019132	COL6A5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048775	0.00126863026604443	-0.0809653006457394	0.014961499854068	0.988094723293704	0.995514153776887	-6.45463391825355	COL9A1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048776	0.0263743141962071	0.122480817790034	0.596331252860651	0.552392680881093	0.791262054497036	-6.27973854823604	COMMD2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048777	-0.0709446114001325	0.18351178097624	-1.65150432250804	0.101985088480221	0.330146877624672	-5.12955322157239	COMMD3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048778	0.0746097021537707	-0.245622420633599	1.82924965444652	0.070544423416406	0.266515261961425	-4.83430132905537	COMMD4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048779	-0.031723961285112	-0.0175255747654642	-0.526621078192487	0.599701859505087	0.81818068011255	-6.31820456390665	COMMD6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048780	0.0438243922693475	-0.0339323954627702	0.879857984599699	0.381188461403647	0.665556314610311	-6.07463085487106	COMMD9	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048781	0.0419793348851193	0.116976248928373	0.786083443226565	0.433803091817248	0.708384829973053	-6.15107971922834	COPA	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048783	-0.076276980718007	0.182493122165973	-1.14323696659503	0.255854285967274	0.548758249792896	-5.81485246298463	COPS4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048784	0.273597428480023	-0.0172794751487455	3.03087321584303	0.00315288928431917	0.0341469953215813	-2.13885267441239	COPS8	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048785	0.060725574921045	-0.0198712068961151	0.974932900005394	0.332105132835039	0.62235236245764	-5.98849105996706	CORO1A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048786	-0.103451924186747	-0.09253651221621	-0.962869157570948	0.338092840695418	0.628119863584994	-5.99990076375749	CORO1C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048787	-0.0965406412394314	0.0474507222421667	-0.915893815934477	0.362075012578377	0.649224339947543	-6.04300177852908	CORO2A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048788	-0.0665387528856313	0.238808775174182	-0.808487298238757	0.420859194656664	0.699369733570067	-6.13358620709598	COX1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048789	0.00611819150025778	0.0334323785674066	0.204774023019793	0.838193082227488	0.937388552168609	-6.4340728614303	COX10	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048790	-0.0229624069985344	0.027646036913516	-0.413169719039368	0.680426774781125	0.862154837835096	-6.37064889123639	COX11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048791	-0.0679728566925616	-0.289005820494161	-0.969733132624277	0.334677393456487	0.624790661516997	-5.99342598597033	COX17	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048792	-0.135573101936872	0.076277166218638	-2.59172001747928	0.0110782776256521	0.0817018552072608	-3.25882982103308	COX4I1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048793	-0.127978912937889	0.0379846792103133	-1.27616685113407	0.20505242171519	0.489174087394376	-5.65877765292892	COX5B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048794	-0.0769392449777287	0.0243840833088796	-1.48504452397447	0.1408904168655	0.396644288005174	-5.38023105048932	COX6B1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048795	-0.00561849150874942	0.00159266964151926	-0.0904047940408748	0.928158623971278	0.975428308124922	-6.45071448921467	COX6B2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048796	0.13724431917974	-0.239097972474506	0.790717374551133	0.431106803594345	0.706559568362563	-6.14750119517164	COX7A2L	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048797	-0.139058520772481	0.105368879940687	-2.07006255208824	0.0411996066493925	0.193676733945668	-4.38985536689981	COX7C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048799	0.014199830032733	-0.172977115144468	0.133359279291741	0.894195396695412	0.961321632020732	-6.44597580646276	CPA1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048800	-0.255964686490915	0.176599547738582	-2.41151918444087	0.0178366997281255	0.112570993703933	-3.67483553937317	CPA4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048801	-0.0158898173782958	0.0734029685175743	-0.556488843037915	0.579204056296687	0.806515195853681	-6.30230432369376	CPA6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048802	0.0678421272862941	0.0408098415037577	1.3040749082409	0.195404221779597	0.476460283538825	-5.62390607283757	CPB1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048803	-0.00774011028375307	0.207622087409527	-0.20997455267071	0.834143669223622	0.935505330220445	-6.4330098238207	CPD	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048804	-0.0856021325587421	0.0147354180732455	-2.62393288275029	0.0101491455083997	0.0769385907873407	-3.18173095816375	CPEB3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048805	-0.112795874493732	0.0212452864366401	-2.3654517622083	0.0200701237168972	0.121192266408701	-3.77696297119274	CPEB4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048806	-0.184232132245677	0.361635759331888	-3.09911634497546	0.00256308066924137	0.0296513505678619	-1.95184306162979	CPM	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048807	0.266288043694318	-0.194034850264944	3.59008069009866	0.000528598177124376	0.00945023526401821	-0.510177662914907	CPNE2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048808	-0.0146300969169245	-0.00444218495629553	-0.373405795446153	0.709690374657708	0.878181342213919	-6.38604511057175	CPO	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048809	-0.0895555788444837	0.0293951531962655	-1.0955497628727	0.276085292553759	0.570120326449549	-5.86678256195716	CPOX	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048810	-0.0480452808902083	0.233784481442363	-0.787535275293789	0.432957268510503	0.70797009203748	-6.14996078319598	CPSF3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048811	-0.180646529968803	0.00388227236212276	-1.3280095270093	0.187402575839568	0.466054160335107	-5.59342060273558	CR1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048812	0.571745671724466	-0.229447888585097	3.40090025632656	0.000988896747437836	0.0149051010411795	-1.08518369846497	CR1L	Upregulated	CR1L
EPI_Hs_3P_AOS_FL_0048813	0.0442573424496575	-0.0534390277849462	0.899070755054855	0.370920860853513	0.657172838024129	-6.05792279197588	CR2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048814	-0.0734808741889201	-0.458817571123829	-0.607099730864793	0.545253855355685	0.787036829109597	-6.27337382862425	CRABP2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048815	-0.0855931748255008	-0.101395389841253	-2.04831883122429	0.0433277424917539	0.199497687313478	-4.43205144591969	CRAMP1L	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048816	-0.0631126107011601	-0.155881851943115	-1.18674111553299	0.238331505114708	0.529673992743381	-5.76560323415942	CREB1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048817	-0.0420059129668766	0.0386031096510001	-0.542690589272235	0.588632059225767	0.811723477117419	-6.30975817050628	CREB3L1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048818	-0.204927197412933	-0.172493530740259	-1.99521215468426	0.0489257160473762	0.215394415490937	-4.53339924524173	CREB5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048819	0.0323602448003424	-0.0315442633763441	0.79483636380895	0.428718449109837	0.704778557853763	-6.14430291514411	CREBL2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048820	-0.099569692613312	0.181575793595734	-2.03369071607613	0.0448119715714267	0.204012861899806	-4.46021021391013	CREBZF	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048821	-0.12316623015668	0.0512777497684125	-1.57197214819835	0.119329577113196	0.363370600701676	-5.25246858152373	CREG2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048823	-0.0890052524895272	-0.194198395321887	-0.511121163766083	0.610469125196574	0.823927436221205	-6.32611247746823	CRIP3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048824	-0.126210351317635	-0.0446621219727136	-1.60241924202778	0.112430660861592	0.349883610506068	-5.20609033196849	CRIPT	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048825	0.0213568009861688	0.0536413659869927	0.561180813272086	0.576014639165936	0.805130389405607	-6.29972736100613	CRK	Not_significant	NA
